rainfall,temperature,fertilizer,crop,yield
586.69,28.86,248.78,8,27.59
923.09,21.51,298.45,4,27.52
1542.85,20.05,147.59,66,11.65
1601.78,31.95,242.06,45,25.62
1937.19,33.32,170.23,88,40.5
514.01,43.12,212.97,74,25.33
1446.71,29.69,274.3,99,28.94
1523.73,40.26,177.95,24,41.9
1845.03,29.63,64.93,8,36.85
876.61,18.87,107.16,12,31.94
786.9,23.33,245.52,64,23.92
1489.62,30.71,151.88,53,15.83
386.5,15.2,278.76,71,40.57
477.03,19.59,81.35,47,29.61
1011.05,32.6,145.14,88,37.43
753.95,20.77,219.56,16,15.96
997.44,11.91,299.29,43,40.73
941.65,15.68,133.9,34,21.42
991.22,37.1,289.36,75,15.33
1365.04,33.12,183.54,56,13.74
285.31,17.91,241.23,32,23.91
1004.02,37.8,236.64,79,30.68
1385.28,23.57,239.34,71,31.91
1984.32,27.48,140.06,2,31.39
989.32,21.85,247.99,95,34.31
472.29,13.46,90.58,10,17.28
1944.81,41.23,166.53,87,26.78
1734.76,12.99,296.81,83,13.48
350.72,38.26,296.79,48,18.63
1959.11,38.88,260.42,87,43.01
1850.47,21.32,233.64,24,27.89
1497.83,29.03,256.88,10,36.39
1274.46,38.45,291.25,4,35.4
1436.92,36.28,181.54,84,31.89
1108.81,19.85,208.47,29,14.96
419.37,22.37,142.28,68,38.38
1949.73,17.77,231.0,57,29.66
1100.52,40.0,123.45,12,26.83
801.61,18.45,158.29,78,30.28
725.28,32.74,243.26,9,18.71
738.72,32.86,271.97,61,34.04
800.67,41.5,63.6,35,37.93
1218.04,34.58,76.34,59,37.99
1983.71,30.73,102.25,36,33.42
267.13,24.0,275.11,84,22.12
1493.23,27.94,136.38,25,11.99
595.71,41.89,226.16,35,37.89
943.2,26.24,115.8,40,30.43
1426.03,43.82,158.64,54,30.17
1352.68,16.28,103.29,58,19.74
390.74,13.26,64.94,82,22.88
817.27,25.62,49.57,62,33.41
1166.81,43.44,38.14,63,21.92
1527.34,30.74,59.01,31,16.05
1628.85,12.04,225.73,70,33.09
758.64,44.21,185.1,55,14.53
1901.47,12.05,254.36,78,19.93
1574.12,32.23,161.98,73,37.58
1828.9,21.76,60.71,25,27.32
1562.71,32.81,126.15,2,29.86
1222.96,36.85,50.29,92,13.41
1286.25,44.63,236.84,34,38.68
323.48,28.94,200.66,22,35.27
1949.53,14.28,110.69,78,29.56
1605.26,37.91,135.16,3,36.69
966.15,31.08,173.08,76,33.67
615.6,27.05,41.72,93,26.11
845.5,33.63,268.13,66,38.88
1089.45,13.86,48.9,70,21.13
1300.64,20.13,170.25,66,23.03
1818.41,31.34,204.42,96,42.11
581.5,43.06,171.3,24,35.37
1523.58,43.84,141.41,49,15.59
712.58,40.23,31.96,64,11.06
1975.62,25.37,94.07,79,13.45
1238.94,31.14,174.21,73,38.1
840.69,30.75,126.04,41,25.69
1486.07,25.75,188.7,87,25.58
276.44,37.27,55.94,3,10.62
1581.02,41.35,144.57,63,25.9
1514.74,11.24,136.11,51,20.99
1973.06,15.19,192.64,33,26.18
374.02,18.23,289.28,80,30.26
1402.55,42.4,108.33,84,28.23
1169.36,19.85,144.81,79,27.91
1662.78,18.99,227.09,64,20.32
932.71,23.56,167.83,62,24.42
1741.01,43.39,220.29,68,25.05
909.72,34.36,103.44,84,24.03
1637.63,42.96,239.19,43,22.36
1075.47,30.78,70.03,31,19.14
977.66,32.89,40.68,59,17.64
653.6,40.52,295.14,30,11.94
512.62,29.86,160.56,99,37.75
915.04,29.22,231.6,54,23.43
335.46,28.91,144.88,67,37.94
1271.38,27.02,212.63,50,39.48
1713.8,34.31,199.9,4,38.45
816.8,42.27,128.22,41,38.91
1097.08,16.33,212.01,47,14.32
1909.45,18.75,141.56,84,13.75
487.39,26.43,190.27,42,40.15
1253.69,34.97,242.52,40,14.51
1047.69,28.3,214.35,43,22.39
1572.11,44.42,259.82,75,32.34
350.63,27.24,253.42,79,11.84
1083.25,23.19,192.48,6,26.65
1787.31,13.42,54.43,48,27.83
1939.3,23.42,288.81,5,14.98
1370.36,17.71,97.72,84,25.27
396.37,27.12,73.18,40,21.84
363.13,32.94,243.95,23,18.02
1926.25,41.75,133.46,36,25.91
294.4,33.45,121.88,96,33.72
1167.25,33.08,206.41,11,26.23
1081.28,33.18,207.69,51,33.66
1295.77,23.45,66.68,83,15.23
776.22,22.72,108.53,80,12.09
727.73,11.18,180.41,89,40.95
705.75,38.95,293.85,66,23.59
1409.0,39.47,103.97,52,26.22
996.31,34.78,131.99,79,36.19
1460.3,16.8,105.93,16,17.99
484.35,17.26,192.69,6,28.72
1555.96,18.15,251.31,72,32.24
1865.22,14.1,272.69,81,12.82
1564.88,15.13,84.19,39,37.29
275.41,26.38,196.9,62,38.76
1245.47,34.39,120.15,3,22.13
534.64,39.53,105.77,99,17.83
880.03,37.86,121.52,82,40.36
495.55,11.34,62.01,96,32.87
472.36,16.11,207.07,65,28.81
1612.47,44.25,288.05,19,23.09
436.13,27.78,199.66,69,29.89
1892.61,30.17,138.71,79,20.32
1594.5,38.32,107.3,59,13.33
936.04,36.39,135.26,71,31.43
264.98,36.83,177.8,55,18.05
895.49,31.75,195.97,16,12.88
1666.82,30.91,241.6,51,41.93
718.65,10.93,147.2,73,29.37
689.44,43.03,81.96,5,23.66
1580.92,17.24,153.92,16,43.21
456.7,24.13,281.78,60,20.09
1406.54,14.67,126.06,20,14.05
1196.6,23.58,247.28,91,22.09
359.19,32.16,165.93,73,30.94
1428.31,37.3,106.62,30,29.83
1967.05,30.93,105.73,7,33.84
1078.92,44.68,243.53,16,22.75
1115.43,28.33,63.7,6,31.11
435.45,39.61,248.64,18,18.8
1261.71,26.86,129.19,95,32.35
1796.87,36.63,90.33,9,37.59
988.38,15.4,64.44,81,33.27
718.39,44.61,261.35,11,26.77
1438.83,24.64,98.67,83,12.82
746.62,24.79,48.97,38,40.24
1735.26,34.65,73.76,11,29.44
1983.03,27.96,256.0,52,30.97
1125.7,28.74,286.73,83,40.93
1671.55,10.58,298.96,75,26.03
1044.0,19.48,123.94,67,25.25
1377.88,29.3,158.89,78,38.33
1239.34,30.7,271.45,79,24.49
374.16,32.73,299.97,60,35.69
1700.1,34.62,162.01,10,27.98
1064.3,31.96,165.55,16,21.74
1983.68,12.95,106.92,55,28.11
795.02,31.43,288.55,62,22.82
1596.81,27.14,42.74,15,38.37
1683.47,19.53,76.23,44,12.45
1571.44,24.11,298.83,54,18.48
1554.76,21.41,58.92,75,29.41
947.14,15.64,174.89,34,27.5
1200.53,37.23,83.39,98,28.06
859.01,16.1,216.38,39,27.4
692.88,40.12,161.52,4,10.42
835.36,27.35,125.37,4,13.19
1921.59,17.89,174.91,20,14.33
363.02,38.31,117.79,45,28.93
1261.07,22.08,230.12,98,28.38
1950.47,32.49,168.79,88,25.17
683.44,35.13,287.41,49,32.35
914.71,25.16,61.3,27,30.1
1424.0,12.79,190.79,1,40.95
1974.66,24.03,107.93,34,26.06
1578.14,22.87,198.08,52,20.84
639.24,33.37,174.18,83,12.05
382.73,42.07,98.27,12,20.42
1886.91,40.72,133.71,59,33.04
830.48,22.32,41.99,65,33.86
594.68,29.8,139.54,77,40.79
1489.94,22.87,134.46,20,41.22
815.0,14.14,121.4,47,28.5
1063.73,10.53,179.81,5,38.91
397.57,35.11,224.82,90,31.67
1442.76,29.04,182.12,53,21.16
1831.83,25.61,157.88,25,16.49
1697.66,39.71,99.53,7,23.55
599.67,31.91,278.71,96,12.56
1259.28,25.86,221.95,50,37.01
276.56,19.2,182.41,76,25.19
1717.81,33.65,254.48,44,33.53
1906.89,26.87,285.14,30,44.21
709.11,36.48,203.37,27,10.45
896.59,24.89,237.61,43,27.47
1013.55,22.96,58.46,27,12.49
834.14,40.08,79.42,35,30.48
1403.4,35.89,51.14,47,10.71
351.45,28.39,252.55,4,22.01
1811.5,19.15,112.33,46,27.96
392.23,10.36,70.87,51,16.19
907.92,38.2,122.14,15,41.14
819.21,42.35,223.72,68,14.36
1999.82,31.5,205.7,54,24.52
271.98,26.13,95.59,34,26.96
1481.09,42.98,272.88,68,19.87
430.3,29.54,188.44,95,40.24
1541.73,20.12,191.74,23,16.89
575.77,37.29,197.24,32,28.44
1549.2,10.22,64.57,6,28.46
1598.22,33.11,145.58,56,30.31
1068.18,33.24,128.51,48,18.17
1596.24,12.17,162.25,96,26.25
445.14,42.51,205.43,31,14.04
737.62,33.53,75.24,93,10.97
495.55,30.67,214.4,37,23.95
1660.96,41.53,100.51,60,14.62
686.71,31.9,296.79,16,25.01
1053.19,42.1,76.3,14,23.42
615.51,30.02,173.75,18,13.58
263.38,28.18,282.77,61,15.66
1369.43,27.51,109.97,75,35.98
316.41,20.42,173.27,85,16.98
1834.9,30.7,89.16,19,14.5
992.3,35.07,46.4,84,22.27
1243.13,33.39,138.92,92,39.06
809.73,37.27,87.1,80,15.46
1675.42,16.66,200.89,10,40.04
404.08,29.12,193.33,74,18.43
1778.43,12.82,206.43,36,28.7
1526.32,36.35,144.66,12,18.83
1384.29,19.29,97.84,54,30.08
1434.98,11.46,215.71,3,19.1
621.7,19.54,101.14,99,10.16
1273.8,37.33,244.02,80,37.07
1810.21,41.34,263.32,71,38.99
1275.46,12.96,250.87,46,35.48
314.0,42.6,123.05,38,23.03
1747.9,23.63,75.31,43,35.11
581.48,36.57,286.91,70,11.32
447.79,15.06,193.13,13,36.71
1423.02,29.0,152.33,64,32.23
1498.65,14.52,117.79,96,39.58
1678.72,40.05,64.73,11,39.0
289.11,26.17,281.18,75,13.35
1449.61,13.61,132.82,72,42.02
1924.05,20.21,68.15,98,17.15
956.07,31.5,151.35,42,15.21
726.72,21.21,255.87,55,35.65
545.91,22.2,110.93,18,14.06
522.46,41.86,156.43,84,37.61
940.92,17.1,193.34,15,27.19
1753.89,36.75,97.68,38,13.51
1668.12,15.04,53.65,12,40.73
404.96,38.08,182.38,68,35.56
603.81,39.24,111.42,87,35.15
928.79,20.79,185.51,88,18.02
474.97,18.78,96.3,45,38.62
1763.14,28.96,261.17,50,38.72
1933.76,20.35,234.35,89,15.1
831.13,21.22,89.12,66,18.4
1854.81,34.26,202.26,39,34.55
507.58,16.57,74.13,37,14.28
843.76,27.1,90.8,70,23.34
423.33,27.33,181.87,80,16.29
1582.19,18.89,216.0,39,40.8
1027.47,21.83,90.41,57,24.81
1661.48,26.87,179.92,67,15.67
1024.27,36.53,260.09,34,11.33
999.64,24.15,209.29,50,34.72
1595.09,18.79,35.72,15,25.54
1193.66,16.3,229.63,86,36.14
1302.43,15.34,89.88,23,18.48
374.79,29.95,203.86,28,36.54
1785.32,39.37,273.88,2,30.22
1535.99,28.14,85.48,17,42.75
1946.13,34.66,40.69,49,23.87
539.09,33.97,51.56,85,39.78
811.99,44.4,149.99,39,29.12
1023.56,42.16,76.99,94,25.99
765.78,21.72,282.75,4,14.72
1688.73,43.73,35.44,57,29.42
1991.61,16.67,175.49,76,13.45
1714.62,10.85,225.73,74,27.07
1790.14,29.06,108.07,67,41.61
1832.46,42.11,84.06,24,16.97
1808.46,42.26,180.93,28,33.44
831.03,33.46,107.53,79,29.82
810.11,11.37,198.3,33,33.31
1003.7,10.3,65.41,26,25.12
1579.52,26.56,292.96,47,37.61
1035.62,12.12,43.95,79,40.79
895.65,36.99,42.2,40,28.91
1904.4,23.53,31.41,28,43.26
639.52,18.72,221.83,12,24.27
651.84,11.53,196.81,79,35.24
609.65,43.25,37.96,99,28.45
1681.13,29.1,173.61,6,39.33
1201.85,27.22,77.63,92,38.47
1785.39,16.24,270.17,88,26.19
1560.39,33.21,200.17,20,12.44
486.49,33.47,170.43,8,37.63
520.03,38.09,148.8,36,10.92
1527.02,28.98,208.04,96,24.8
1978.09,43.74,140.87,61,23.01
1679.46,20.51,65.22,75,40.37
1712.23,36.06,173.69,7,33.69
1390.29,36.37,266.7,2,22.3
1809.97,11.51,176.08,12,40.74
508.97,28.26,283.46,54,27.58
540.59,22.47,218.95,74,11.16
970.74,33.82,253.4,96,13.06
967.66,23.23,74.34,72,18.7
975.41,21.12,70.58,3,35.42
529.7,17.73,89.95,0,18.62
1895.74,11.52,249.06,81,31.61
1496.7,23.95,299.52,74,41.72
1582.32,12.7,61.37,5,17.21
399.76,26.27,157.12,27,36.84
1313.11,23.8,124.45,94,33.79
495.16,32.5,34.27,6,22.56
488.07,27.55,196.48,89,16.6
485.03,43.74,143.2,76,21.94
958.58,35.36,155.39,34,23.72
691.74,33.3,113.41,24,33.65
1604.9,31.32,192.74,63,13.17
743.24,27.94,59.89,90,34.65
680.64,41.06,80.68,71,22.31
462.11,33.38,254.78,28,15.4
943.79,27.51,122.05,88,41.13
448.07,16.9,181.57,63,34.61
1104.02,40.89,200.74,43,11.24
792.67,36.62,77.66,4,15.41
1050.12,13.18,153.11,56,32.44
478.88,43.78,245.11,38,36.64
1691.97,28.23,285.83,27,30.96
422.07,13.01,64.97,19,21.58
1670.11,16.11,73.29,0,28.65
495.32,38.52,242.7,68,23.38
1138.15,25.34,287.46,82,19.22
601.66,10.46,204.55,10,28.14
1328.7,10.27,200.62,16,15.25
566.89,35.94,254.65,37,27.23
724.07,22.55,139.47,72,27.95
1883.73,29.81,242.58,83,27.09
1255.62,29.54,245.59,76,35.58
1671.85,31.66,257.92,18,12.34
562.49,33.99,86.04,53,26.08
666.26,17.52,281.39,72,42.59
428.46,43.45,83.43,37,34.0
1203.05,36.66,232.04,96,35.17
1571.42,13.95,235.11,84,33.97
1750.8,20.02,90.24,95,39.67
1367.11,34.24,72.56,11,33.34
1357.04,40.3,256.33,63,29.31
295.88,21.5,68.44,83,20.95
705.59,13.97,63.36,71,39.13
1738.45,16.27,56.76,76,26.27
880.73,24.47,210.47,63,14.58
1616.55,20.25,216.21,83,16.49
1255.54,39.26,220.92,35,31.37
1778.17,33.73,213.56,5,42.82
1706.3,25.85,100.79,56,33.1
440.72,22.33,293.39,38,36.99
1073.17,20.06,101.72,77,29.8
1574.52,18.85,132.4,74,32.85
1357.07,19.56,91.64,4,21.39
1078.82,29.57,229.14,80,37.7
1882.22,13.52,164.24,98,43.16
1038.05,39.93,182.83,81,41.11
1852.94,27.46,153.57,44,39.15
1715.47,43.42,93.18,26,33.51
1447.49,17.46,223.21,89,38.11
1289.19,27.23,206.7,65,37.03
1208.12,38.32,205.29,2,39.47
1746.16,22.79,118.65,98,28.76
1296.8,34.12,101.63,71,28.15
1018.12,10.25,220.61,4,19.13
1552.7,11.02,106.12,8,38.95
1770.18,36.74,249.62,1,19.36
1531.8,23.76,148.48,6,28.36
1423.42,19.23,278.57,32,25.46
880.62,31.15,43.66,94,35.94
358.27,37.23,50.82,70,22.89
1125.61,16.92,236.19,82,21.86
823.3,11.6,124.45,64,34.31
832.11,36.68,178.26,73,32.22
497.06,34.01,261.1,6,40.58
1173.41,42.8,45.88,92,11.99
1014.47,17.64,186.83,88,41.66
1332.28,22.28,156.83,38,30.15
1769.07,14.76,127.42,93,18.47
859.29,32.0,166.9,40,11.45
912.4,33.2,248.49,39,36.52
1111.65,26.46,161.01,58,21.95
1220.42,43.06,121.7,71,32.96
541.3,19.7,225.82,85,17.56
534.14,34.85,287.68,4,22.21
523.53,24.52,240.57,36,21.77
1579.63,21.47,110.57,67,30.0
818.7,19.48,137.32,22,35.18
1647.11,28.25,113.01,77,18.21
1232.32,21.71,152.78,37,34.79
1661.3,30.88,244.0,41,28.72
290.63,17.66,100.22,20,14.2
1277.09,16.03,87.34,94,20.05
432.67,16.15,39.52,50,35.48
1350.78,35.58,206.9,23,33.97
295.14,25.76,277.94,56,32.02
1834.14,25.64,30.43,31,18.65
1705.04,12.22,276.91,32,31.23
1966.39,37.9,129.98,16,26.67
879.68,19.81,171.03,74,27.95
1603.69,31.25,277.27,61,18.55
1978.17,33.61,238.55,35,28.85
820.17,37.23,181.91,85,24.72
1546.68,29.78,82.46,24,29.91
985.88,41.09,277.34,76,43.06
1308.23,10.1,139.0,28,11.3
847.01,37.87,118.49,43,15.19
1251.19,17.07,218.79,73,13.09
1732.82,23.29,136.94,76,27.72
850.57,31.9,97.63,25,16.72
830.47,27.74,280.78,75,39.39
1708.16,12.4,81.22,38,35.47
1493.37,25.65,181.45,88,40.74
1665.31,32.66,168.65,33,41.58
336.78,37.62,200.68,40,13.9
1256.07,20.38,269.62,96,33.71
497.61,22.52,253.49,52,16.98
569.51,30.38,118.19,52,31.04
960.31,16.09,297.59,45,31.68
502.94,38.1,128.55,62,11.19
1015.25,22.03,294.96,37,29.56
642.86,38.56,272.91,54,36.8
1518.6,30.99,134.2,32,14.62
250.53,29.7,229.32,41,18.66
941.25,10.65,97.81,36,21.53
1743.5,31.49,234.07,93,20.89
968.07,21.64,113.81,49,41.44
953.28,15.14,238.23,78,13.05
1646.07,12.56,150.9,41,37.57
826.54,41.93,135.88,80,16.21
1922.65,31.65,31.94,48,33.57
1139.4,42.07,122.93,33,15.55
570.51,29.58,274.21,97,35.41
1569.97,37.08,79.1,63,38.71
1076.39,14.36,286.57,8,13.5
1805.36,14.09,291.4,80,24.89
999.63,22.54,126.98,94,34.54
422.45,23.57,40.5,50,21.58
1642.09,43.67,180.08,60,24.2
337.96,16.37,242.31,17,27.99
558.7,28.6,151.29,69,15.01
1199.54,26.93,271.04,82,38.99
1024.32,42.19,107.52,48,41.46
1923.74,17.16,188.58,36,33.37
1772.43,18.23,249.07,15,15.77
1148.76,22.19,121.99,20,26.69
1629.61,38.14,213.25,90,43.43
1109.76,25.35,243.39,20,39.6
1869.39,32.37,208.86,52,28.05
539.25,41.71,276.64,3,17.03
1483.69,31.71,41.35,51,30.68
871.9,39.1,233.44,48,26.59
764.09,32.4,97.22,15,27.82
787.07,24.22,212.09,66,39.55
1375.13,24.08,98.39,97,26.36
1190.86,27.0,249.53,98,41.37
1113.3,43.67,47.98,0,11.14
1385.42,23.64,158.01,87,13.13
1823.88,19.45,169.95,91,22.58
1325.44,20.08,233.43,71,21.9
1082.87,23.96,252.42,66,11.7
1070.15,40.47,271.29,87,16.8
1471.66,29.13,72.67,98,17.68
1713.88,14.72,43.75,27,15.77
1374.1,37.47,124.39,18,34.9
1935.47,18.66,272.38,21,39.71
1192.19,22.93,150.53,56,22.67
899.89,26.23,201.84,53,30.83
280.27,16.38,153.88,24,21.11
1599.68,24.62,100.37,90,16.99
978.83,33.82,166.5,78,15.42
1373.97,29.66,65.36,93,42.29
1097.94,27.67,270.16,52,13.89
865.06,22.81,98.14,80,40.54
838.96,43.66,51.78,98,35.03
947.62,33.48,147.74,67,19.38
1213.56,28.99,198.93,11,16.44
1391.58,32.98,168.6,81,16.37
1433.32,23.14,109.14,57,13.28
659.22,21.96,119.82,85,38.34
822.29,17.39,45.84,51,19.43
616.05,19.21,275.62,52,23.89
565.76,16.48,277.95,92,34.55
802.39,11.69,75.44,74,35.94
606.34,13.18,136.46,97,25.77
813.44,42.15,84.59,22,32.6
828.03,22.23,285.8,52,12.69
1977.04,35.34,263.5,73,28.67
1083.99,44.13,63.79,18,11.58
1251.0,32.16,116.8,98,30.75
1879.27,25.78,156.6,32,36.05
351.81,24.11,164.49,23,25.2
1174.94,22.47,96.26,58,22.18
519.81,34.29,123.53,26,20.48
456.79,34.14,150.14,74,17.56
1496.85,42.21,225.77,9,14.91
1862.81,36.6,101.83,5,13.76
1956.57,28.59,30.09,50,13.51
1628.02,34.71,205.88,28,28.16
994.11,39.81,115.88,29,40.61
567.14,15.05,164.54,28,29.4
1424.13,36.16,277.43,28,31.11
650.96,26.74,69.79,95,37.07
742.46,12.23,291.8,23,36.25
1070.28,18.35,269.83,0,12.87
506.29,25.23,247.18,24,10.98
1526.34,44.85,147.53,28,31.89
1610.29,43.09,55.35,18,21.97
804.32,28.98,168.72,58,24.19
540.92,20.65,180.66,80,32.9
1859.4,38.7,149.2,19,33.36
1347.47,21.67,84.88,20,25.99
797.87,27.19,299.6,59,31.94
995.5,16.89,72.08,53,22.52
643.36,41.35,143.43,81,16.62
1281.4,18.02,65.86,9,41.29
1435.97,38.57,125.46,31,15.15
1568.27,17.14,212.9,16,21.86
1394.4,34.79,37.88,51,40.19
741.48,23.16,104.04,75,24.35
974.62,10.98,102.03,91,20.99
490.38,13.76,287.4,14,33.52
1379.06,35.44,248.29,81,25.52
1415.25,33.43,135.54,51,34.36
1625.28,40.68,76.41,42,35.76
1201.02,19.81,132.98,67,14.03
681.53,18.89,212.77,16,33.65
1133.79,36.46,283.08,37,27.47
834.34,29.79,180.1,85,37.06
332.59,12.4,198.69,80,30.16
1678.03,29.6,129.45,45,42.42
956.65,44.32,268.05,63,39.58
1579.07,10.91,39.31,94,37.27
263.37,31.73,118.73,65,38.12
1687.96,17.19,35.35,59,12.09
1715.75,26.21,284.84,55,19.4
1903.08,35.24,84.77,31,34.98
1249.35,21.05,158.38,85,35.43
1098.54,40.36,198.85,27,40.95
1384.17,29.33,187.53,6,25.67
1380.93,15.66,291.7,84,31.72
1147.76,17.58,209.44,83,11.94
1861.58,37.11,298.41,40,16.96
1252.82,33.65,83.71,49,24.34
322.34,28.79,278.36,90,30.28
489.05,10.06,186.31,82,23.63
1689.3,30.74,196.13,47,42.62
417.31,33.65,33.04,93,16.22
853.52,13.5,213.2,74,41.49
1718.83,17.8,274.89,72,39.19
1583.15,36.2,258.42,55,32.79
1259.17,10.59,82.86,11,34.27
609.48,13.25,183.25,50,15.23
501.43,13.91,44.68,20,19.96
1719.8,12.41,193.14,38,33.27
1468.33,27.06,234.02,71,39.38
1983.23,24.3,75.38,64,33.06
906.08,16.13,232.25,13,13.4
1688.84,18.65,37.26,19,19.32
896.9,27.62,192.44,95,13.74
1246.06,34.47,110.85,36,14.75
876.39,41.87,123.35,3,11.71
1171.22,36.82,72.95,69,17.32
578.09,20.96,215.1,42,19.0
1901.7,21.97,110.0,54,31.87
1107.05,24.87,148.12,10,34.85
265.15,16.44,102.03,50,36.7
1351.56,12.93,75.94,42,38.18
1586.03,26.83,246.84,89,13.64
1513.53,40.31,289.42,64,14.89
1261.12,41.49,230.15,27,29.57
1518.13,20.07,156.12,46,19.28
508.25,28.96,125.43,76,34.94
374.18,26.44,51.76,44,22.36
1357.18,29.6,290.25,96,22.6
465.9,11.46,272.04,78,37.36
1406.44,31.66,295.72,8,42.66
1205.49,15.88,41.95,20,31.29
265.95,26.95,293.35,68,19.09
1489.16,26.87,114.96,96,21.18
705.25,16.94,184.19,22,36.69
1927.76,41.63,168.35,8,41.67
1500.84,27.15,50.06,39,31.93
1852.6,38.05,68.02,60,40.85
702.2,23.15,84.92,7,41.1
319.03,10.46,122.06,10,9.67
794.75,36.46,37.3,71,12.38
704.74,31.1,225.18,89,20.41
777.1,26.51,216.05,23,39.6
968.99,30.76,139.09,63,37.12
497.57,23.34,48.1,97,23.93
971.73,12.36,268.07,72,17.31
1229.54,42.5,156.84,72,22.49
1811.74,33.54,133.83,31,42.1
1684.37,18.69,90.16,74,21.31
649.9,18.77,33.9,44,38.63
673.84,28.41,212.85,12,12.52
524.33,17.68,120.62,65,31.5
763.35,26.56,213.83,18,32.56
631.19,20.32,128.34,88,40.08
960.38,18.65,34.27,60,32.41
925.25,27.34,83.71,50,30.78
1762.32,14.8,143.68,8,32.55
1193.0,30.1,189.24,8,26.37
712.93,20.58,273.62,0,10.84
576.45,21.51,237.7,66,19.97
1559.74,19.09,273.18,29,26.66
1736.52,30.29,266.56,98,18.79
1156.76,17.02,174.74,54,30.38
575.63,27.91,259.27,7,38.63
1770.11,43.74,88.9,26,14.82
1100.96,41.6,170.41,62,33.95
508.97,19.66,260.32,55,17.96
1482.61,20.39,189.19,50,25.34
1877.89,42.95,96.38,53,22.66
1228.32,23.19,85.49,88,11.16
433.86,27.19,209.86,28,22.53
896.66,15.01,33.12,76,29.57
965.48,39.56,98.18,78,22.25
744.28,14.68,41.41,30,12.7
361.29,13.25,105.21,10,28.33
1591.01,28.84,147.01,64,30.85
1529.77,30.62,232.35,85,18.79
526.86,10.3,38.26,50,12.7
1853.08,21.32,31.96,70,19.77
1605.68,35.11,60.32,29,27.41
1272.24,23.07,253.43,25,12.69
676.36,38.01,51.96,88,36.71
1408.28,34.77,245.51,26,23.56
914.78,32.61,84.91,8,30.49
1009.83,43.07,238.47,11,22.34
527.6,30.07,68.43,13,24.72
1583.3,41.96,245.03,36,26.16
653.03,14.63,61.18,70,11.8
1461.38,20.35,125.73,75,27.11
750.53,33.14,214.75,16,22.73
942.86,44.96,129.49,18,22.17
1372.11,36.58,39.08,27,20.02
1514.43,42.58,208.59,51,33.27
1385.89,38.73,172.66,91,31.31
1826.82,11.96,136.46,88,37.71
1532.01,15.21,160.07,44,23.47
980.04,31.81,250.08,86,30.81
321.21,13.52,103.98,9,32.71
401.86,24.09,280.81,68,22.95
826.66,28.65,154.19,48,23.6
848.7,40.54,39.5,62,28.42
536.98,21.02,223.75,3,36.46
916.93,43.74,71.84,93,37.45
1058.39,23.37,181.54,48,19.48
1510.98,36.22,118.23,58,42.77
1810.07,32.61,245.48,51,12.75
805.64,19.23,89.76,9,29.02
1920.71,18.39,255.12,71,25.45
291.16,43.0,54.45,35,9.11
1687.56,20.47,59.95,98,29.39
601.3,43.93,145.93,5,15.75
1567.08,27.56,38.46,34,31.21
1752.01,18.65,196.81,30,28.19
1400.63,28.37,60.28,78,22.37
1587.96,20.65,97.45,59,12.9
961.38,41.94,138.61,19,23.95
560.44,14.0,97.7,43,12.24
551.23,14.02,46.53,71,12.28
406.11,39.85,34.21,26,12.18
361.6,38.07,172.72,83,19.53
1452.82,11.98,290.23,55,17.18
1269.7,29.62,286.26,9,13.95
809.06,16.69,39.08,36,21.39
553.24,36.39,144.59,95,22.87
605.97,38.01,297.45,55,42.02
988.88,29.91,148.15,14,37.5
550.71,41.02,120.52,41,39.27
623.65,10.35,292.17,54,24.89
1453.88,22.34,246.29,29,11.82
732.16,32.96,231.86,14,23.84
1020.77,27.69,69.9,92,24.22
368.18,35.64,276.26,84,36.65
367.09,25.96,112.43,23,36.82
1334.75,14.75,216.29,30,42.37
1714.13,44.0,289.97,38,42.17
736.95,19.26,297.92,83,28.89
1609.99,34.18,142.84,1,14.69
1027.67,13.08,41.71,24,29.44
1380.21,35.5,282.9,1,21.93
1076.66,30.8,61.27,76,21.02
1213.69,10.64,240.84,52,15.25
1086.34,20.96,110.61,28,22.21
1357.2,17.72,164.72,25,32.78
777.3,34.18,158.75,75,30.74
1753.46,41.88,249.73,52,26.55
1796.37,20.1,197.24,24,13.32
1256.35,16.62,182.6,15,25.47
891.2,40.18,220.0,86,21.58
1150.73,35.84,229.22,94,31.17
1638.95,24.73,137.44,17,34.25
1046.25,38.39,43.14,20,34.29
1745.19,13.0,164.54,39,43.73
1505.36,43.99,82.34,37,23.99
396.92,25.79,67.37,2,34.19
1813.2,29.65,58.43,97,42.59
1200.83,17.96,255.64,86,20.52
429.76,31.37,208.84,34,39.33
1335.76,25.85,126.45,89,12.48
790.44,44.38,144.59,51,39.44
1044.8,33.49,86.23,67,19.74
1990.44,32.12,209.31,16,15.09
1601.74,26.89,110.31,12,36.39
379.68,38.71,173.1,24,22.05
580.68,25.71,46.75,28,30.34
1603.03,34.4,159.92,95,11.9
1700.49,38.55,217.87,17,20.87
1482.23,36.58,177.48,0,30.43
302.48,41.29,266.5,99,41.21
318.56,41.47,174.63,5,27.86
1003.46,36.4,253.05,79,23.87
702.78,21.03,264.57,54,30.01
1053.73,40.15,261.94,29,26.13
791.96,16.12,100.08,20,26.03
1106.95,14.23,254.36,26,35.78
310.18,12.26,243.45,2,35.69
696.48,26.3,214.58,81,28.78
1424.24,43.29,104.58,40,34.71
548.68,13.13,47.32,23,35.52
1775.54,14.3,194.23,33,23.1
876.0,12.95,120.29,16,23.29
585.72,16.04,293.38,57,12.09
