soil_moisture,temperature,water
25.26,24.49,1555.7
37.45,35.47,1348.65
71.36,34.05,133.4
47.53,39.67,1079.85
62.59,32.85,416.35
45.85,22.77,800.65
63.99,36.07,431.75
13.45,31.61,2111.45
73.96,39.81,157.6
45.09,20.06,773.05
9.38,35.02,2322.1
23.92,23.54,1583.6
30.7,15.51,1185.7
54.64,27.19,581.4
24.66,22.23,1531.5
42.65,42.28,1302.85
16.59,44.19,2253.15
67.24,18.02,0.0
12.18,42.85,2380.7
38.34,28.05,1169.1
26.75,36.02,1734.15
62.57,41.71,594.25
41.34,19.06,884.3
7.69,26.02,2201.25
38.74,36.89,1331.9
53.6,41.58,905.6
58.99,20.3,291.35
52.4,20.54,526.8
22.46,39.09,1945.7
75.78,21.05,0.0
33.95,20.16,1164.95
44.32,34.64,1091.6
29.29,43.11,1787.05
68.92,25.59,49.6
25.34,40.96,1882.3
26.81,23.13,1474.25
20.06,40.2,2051.9
8.44,44.43,2543.2
54.65,37.48,786.85
43.05,22.97,902.65
61.99,42.17,623.75
44.95,19.08,758.35
55.06,41.57,854.3
50.12,30.53,806.4
8.73,42.83,2501.05
7.98,17.84,2027.5
17.77,17.97,1687.45
77.26,18.37,0.0
21.56,25.97,1714.8
48.55,21.17,674.15
79.32,17.28,0.0
79.94,18.32,0.0
58.3,41.58,741.1
70.76,37.23,218.0
66.06,23.52,108.3
25.19,16.5,1398.35
10.74,35.88,2291.7
42.22,24.92,970.7
23.34,40.59,1944.9
36.04,30.13,1291.2
63.32,23.25,198.8
68.42,17.03,0.0
6.43,21.64,2157.75
73.31,20.55,0.0
68.76,22.13,0.0
43.16,20.69,853.2
19.99,31.59,1882.15
26.26,44.29,1916.7
68.59,38.65,322.35
21.66,32.22,1836.3
27.1,16.44,1330.3
44.6,29.24,973.8
74.62,33.34,5.1
9.43,39.65,2412.95
31.86,28.89,1412.7
20.05,38.08,2009.85
27.34,22.26,1438.3
78.16,41.75,49.4
50.46,44.22,1068.3
19.3,22.86,1731.7
75.22,43.67,190.7
73.08,32.07,33.6
68.13,17.48,0.0
60.97,27.48,365.65
57.82,44.36,813.5
54.01,21.39,487.45
34.43,19.63,1137.55
69.57,42.5,365.05
35.44,41.69,1543.4
51.43,21.45,578.95
63.88,43.87,591.6
45.17,34.38,1056.65
13.87,39.01,2244.75
76.02,42.59,141.1
43.27,35.46,1144.75
13.31,25.18,1987.75
17.74,15.62,1641.5
53.62,41.05,894.3
23.76,23.98,1598.0
6.07,29.74,2332.35
33.93,19.03,1143.05
31.96,23.8,1307.4
29.06,15.33,1239.5
12.38,35.62,2229.1
31.93,17.1,1174.45
32.72,38.74,1579.6
14.9,41.92,2266.9
15.37,32.67,2065.45
46.73,22.02,754.85
60.59,16.43,157.95
68.49,33.31,219.05
73.33,19.58,0.0
6.76,19.92,2111.8
5.97,28.44,2309.85
44.8,24.6,874.0
72.36,38.08,179.0
39.16,26.98,1119.0
47.81,17.78,632.25
66.47,22.72,77.95
28.99,41.16,1758.55
56.75,32.5,613.75
54.62,24.07,519.7
56.0,31.26,615.2
16.3,42.87,2236.9
65.83,37.42,394.35
43.66,18.96,801.1
23.3,29.1,1716.5
55.66,18.47,371.3
12.8,42.19,2345.8
28.44,19.95,1353.6
33.69,34.39,1458.65
6.73,18.0,2074.45
7.47,34.12,2370.95
78.33,17.13,0.0
50.77,32.01,813.25
17.12,26.34,1877.6
59.53,29.98,466.05
52.19,36.76,858.55
63.96,16.4,39.4
32.68,22.91,1264.4
5.96,37.46,2490.6
47.58,26.81,820.9
50.69,31.22,800.25
50.45,37.58,935.85
22.81,40.62,1964.05
60.81,36.66,554.85
27.96,41.06,1792.6
36.3,16.99,1019.3
12.63,27.05,2048.95
38.36,40.3,1413.4
15.4,28.81,1987.2
7.39,19.81,2087.55
68.37,42.71,411.25
9.38,29.22,2206.1
49.61,20.73,628.25
47.59,29.45,873.35
62.42,27.68,318.9
72.84,32.97,60.0
65.99,30.77,255.75
22.63,29.72,1752.35
58.4,29.23,490.6
63.76,41.62,550.8
34.98,34.73,1420.3
53.03,23.46,563.15
71.47,36.55,179.55
8.29,44.3,2545.85
8.35,26.93,2196.35
74.93,30.73,0.0
35.41,18.73,1085.25
42.8,44.18,1335.6
33.06,34.83,1489.5
10.08,40.76,2412.4
35.64,16.38,1030.2
58.0,17.26,265.2
76.9,15.12,0.0
32.38,35.34,1523.5
79.68,21.26,0.0
21.24,15.36,1513.8
34.49,26.46,1272.05
56.91,41.94,796.95
43.79,39.22,1201.75
40.85,34.71,1214.45
33.28,43.26,1650.4
70.51,29.17,65.55
77.19,27.39,0.0
19.09,28.17,1845.25
29.27,41.65,1758.55
71.88,16.34,0.0
47.91,42.24,1117.95
43.7,43.66,1293.7
52.37,24.33,603.65
31.75,19.74,1233.55
14.54,28.18,2004.7
7.44,20.99,2109.4
69.32,26.19,47.6
68.63,23.78,23.55
11.96,30.08,2133.0
53.55,22.63,528.35
36.35,15.77,993.15
14.6,42.08,2280.6
6.41,23.23,2190.25
40.87,27.64,1072.35
10.25,37.24,2336.05
42.14,23.52,945.5
71.29,37.24,199.65
29.92,31.31,1529.0
30.84,27.28,1416.2
49.38,36.22,946.1
33.12,18.65,1163.8
33.08,20.64,1205.0
36.26,15.89,998.7
57.26,24.58,437.5
18.59,43.55,2170.35
31.72,23.78,1315.4
6.43,22.68,2178.55
6.82,15.96,2030.5
69.2,23.78,3.6
12.97,32.72,2150.45
18.81,39.48,2081.25
30.5,42.85,1739.5
30.5,15.99,1202.3
75.61,42.65,156.65
78.85,27.22,0.0
49.47,33.08,880.15
29.2,40.09,1729.8
43.82,15.37,723.7
65.84,20.13,48.2
62.88,33.39,417.0
50.7,26.39,703.3
15.69,44.59,2292.65
22.39,29.1,1748.35
32.21,41.69,1656.45
56.0,39.5,780.0
5.89,28.56,2315.05
58.09,43.2,780.85
60.69,25.38,333.45
39.13,29.16,1163.65
64.71,27.2,229.15
29.99,44.73,1794.95
16.39,16.75,1711.35
33.73,37.44,1518.25
79.67,29.59,0.0
21.61,26.45,1722.65
22.6,16.97,1498.4
7.01,18.62,2077.05
19.3,32.84,1931.3
9.21,36.56,2358.85
20.37,30.1,1839.05
66.22,24.3,118.3
16.19,29.98,1982.95
21.68,20.68,1604.8
64.27,16.97,39.95
66.41,33.45,294.65
29.37,34.85,1619.05
54.6,42.12,881.4
68.73,15.37,0.0
67.59,40.5,394.35
64.55,22.59,142.55
24.47,22.89,1551.35
20.0,21.09,1671.8
41.17,38.75,1284.05
8.09,19.72,2061.25
39.4,37.95,1330.0
29.26,28.32,1492.3
35.43,41.75,1544.95
42.7,17.59,807.3
68.57,37.49,299.85
30.81,25.91,1389.85
56.13,30.52,595.85
21.92,35.09,1884.6
19.62,35.87,1980.7
40.54,26.22,1055.5
40.89,21.77,954.25
54.42,28.57,616.7
11.29,39.56,2346.05
10.25,38.76,2366.45
8.52,19.77,2047.2
15.59,43.63,2276.95
29.34,41.11,1745.3
28.24,44.05,1842.6
36.36,37.81,1433.6
61.43,35.04,500.75
33.18,22.38,1236.3
27.27,23.04,1456.35
62.7,23.34,222.3
18.27,31.37,1937.95
49.06,28.23,797.5
54.31,21.97,488.55
67.47,25.97,107.95
40.47,37.09,1275.35
25.31,30.35,1671.15
72.79,37.57,153.75
75.9,19.71,0.0
35.05,42.71,1577.45
78.73,37.13,0.0
65.79,39.5,437.35
5.68,26.74,2286.0
67.23,38.57,368.35
16.62,16.23,1692.9
26.97,18.32,1372.45
40.99,37.42,1263.75
66.1,43.58,508.1
52.45,16.67,447.65
9.97,37.42,2349.45
17.39,23.23,1805.95
54.15,20.41,462.95
57.25,24.67,439.65
5.24,39.42,2555.0
67.87,39.11,356.75
65.76,29.65,241.4
11.48,35.61,2260.4
53.09,15.23,396.45
7.04,25.55,2214.6
34.61,19.95,1137.65
32.87,33.32,1465.95
63.86,37.45,463.9
48.31,27.78,814.75
12.46,25.34,2020.7
63.53,21.15,149.45
76.18,42.7,137.7
29.59,26.61,1446.55
75.8,33.7,0.0
10.08,36.08,2318.8
27.44,29.52,1580.0
73.99,22.77,0.0
22.92,40.18,1951.4
62.9,22.55,199.5
76.57,27.22,0.0
68.37,43.77,432.45
19.88,34.85,1951.2
73.36,40.14,185.2
15.08,44.18,2305.8
55.62,22.97,462.7
30.27,33.5,1560.55
64.25,15.13,3.85
21.08,15.75,1527.2
59.96,18.46,220.6
16.22,40.2,2186.3
41.06,22.18,956.5
67.49,31.62,220.25
51.48,16.72,482.6
78.38,16.75,0.0
45.85,30.15,948.25
37.56,18.32,1001.8
7.42,18.36,2057.5
46.08,31.88,974.8
46.45,36.85,1061.25
10.56,16.84,1917.2
45.39,35.92,1079.75
48.31,33.95,938.15
41.52,22.57,948.2
5.93,39.61,2534.65
51.8,38.35,904.0
58.1,29.89,514.3
43.61,24.42,912.05
75.25,41.96,155.45
77.98,21.59,0.0
33.66,18.13,1134.5
42.33,40.46,1277.65
23.36,22.17,1575.8
53.18,25.46,597.9
74.9,40.1,130.5
29.73,31.95,1548.45
46.65,18.6,689.25
29.45,26.93,1457.85
36.33,16.89,1016.25
53.96,33.8,737.4
26.78,20.0,1412.7
43.18,28.2,1002.7
20.83,23.89,1698.75
16.66,23.86,1844.1
10.53,42.75,2436.45
68.15,17.39,0.0
57.08,15.8,268.2
16.14,21.01,1805.3
56.47,17.4,321.55
75.9,43.25,158.5
8.07,32.1,2309.55
62.18,23.7,247.7
79.65,41.45,0.0
70.91,21.29,0.0
13.05,29.37,2080.65
20.16,44.73,2139.0
59.95,41.24,676.55
49.57,42.89,1072.85
18.96,29.02,1866.8
36.82,37.6,1413.3
22.48,33.62,1835.6
18.28,35.74,2025.0
16.26,36.75,2115.9
71.32,44.28,339.4
60.72,36.97,564.2
76.46,32.7,0.0
75.13,18.54,0.0
30.36,37.71,1641.6
22.67,26.52,1686.95
32.83,27.66,1354.15
25.26,31.16,1689.1
19.53,16.34,1593.25
21.49,33.38,1865.45
70.77,18.47,0.0
40.47,24.5,1023.55
75.26,16.82,0.0
71.55,27.16,0.0
71.02,19.16,0.0
21.65,16.78,1527.85
62.38,27.44,315.5
26.8,40.29,1817.8
60.23,28.56,413.15
23.87,25.43,1623.15
22.83,38.46,1920.15
65.52,40.86,474.0
21.21,19.93,1606.25
44.36,21.63,830.0
66.18,30.98,253.3
19.72,30.53,1870.4
36.73,36.82,1400.85
36.6,20.82,1085.4
20.95,42.61,2068.95
18.65,28.51,1867.45
64.42,40.24,500.1
31.8,25.64,1349.8
57.32,19.82,340.2
66.74,34.36,301.3
46.15,21.04,755.55
6.7,25.58,2227.1
5.25,42.77,2621.65
41.04,27.25,1058.6
67.48,21.06,9.4
62.1,33.95,455.5
45.18,35.71,1082.9
61.2,26.29,333.8
57.17,36.37,676.45
20.45,33.83,1910.85
70.23,43.28,357.55
57.65,17.65,285.25
6.78,36.62,2445.1
60.68,24.64,319.0
68.29,43.77,435.25
76.59,15.77,0.0
36.68,28.86,1243.4
53.57,23.69,548.85
77.72,33.66,0.0
71.14,32.3,106.1
63.69,18.94,99.65
58.83,18.79,266.75
57.49,28.37,505.25
67.15,20.3,5.75
76.28,15.13,0.0
56.64,26.25,492.6
36.21,17.12,1025.05
18.76,37.32,2039.8
45.52,38.29,1122.6
15.13,42.28,2266.05
60.89,18.51,189.05
7.33,37.23,2438.05
38.18,42.21,1457.9
69.72,22.36,0.0
32.79,26.51,1332.55
26.78,32.84,1669.5
32.69,15.35,1112.85
78.27,32.5,0.0
56.74,34.84,660.9
78.22,43.27,77.7
70.92,40.33,274.4
41.27,18.65,878.55
5.9,27.91,2301.7
39.93,40.66,1365.65
67.46,21.72,23.3
37.44,19.25,1024.6
53.28,32.48,734.8
10.95,23.74,2041.55
20.58,29.55,1820.7
23.63,17.85,1479.95
39.76,21.71,992.6
35.65,33.94,1381.05
62.92,24.53,238.4
52.7,16.46,434.7
7.05,18.12,2065.65
33.53,15.14,1079.25
30.63,16.94,1216.75
56.3,23.67,452.9
10.11,30.3,2202.15
46.83,27.67,864.35
73.7,38.26,135.7
46.65,28.52,887.65
39.19,38.86,1355.55
67.58,16.93,0.0
5.9,29.99,2343.3
66.47,42.57,474.95
70.09,26.47,26.25
8.7,23.63,2118.1
13.89,31.96,2103.05
11.18,19.3,1944.7
50.54,27.11,723.3
21.68,21.39,1619.0
33.81,38.53,1537.25
79.51,36.87,0.0
14.31,21.93,1887.75
7.86,23.89,2152.7
71.92,44.36,320.0
13.86,22.96,1924.1
37.12,37.57,1402.2
59.18,29.67,472.1
5.27,25.44,2274.35
76.91,37.85,15.15
24.11,34.2,1790.15
60.83,27.44,369.75
44.08,28.42,975.6
35.64,23.84,1179.4
40.98,15.8,831.7
45.19,33.29,1034.15
35.01,25.6,1236.65
13.19,38.02,2248.75
15.98,25.76,1905.9
19.32,25.69,1787.6
15.11,34.64,2113.95
65.8,39.37,434.4
18.76,37.47,2042.8
77.87,44.0,104.55
29.41,19.6,1312.65
43.92,37.53,1163.4
45.19,22.37,815.75
36.2,32.27,1328.4
67.46,17.42,0.0
16.37,22.33,1823.65
75.66,18.91,0.0
11.93,21.58,1964.05
63.15,39.92,538.15
58.58,39.07,681.1
6.27,36.9,2468.55
60.05,23.17,311.65
66.34,41.22,452.5
71.07,44.57,353.95
75.41,15.16,0.0
6.6,16.42,2047.4
32.53,15.88,1129.05
51.49,24.3,633.85
49.31,39.85,1021.15
41.19,32.63,1160.95
13.17,33.99,2168.85
15.12,25.77,1936.2
56.79,30.21,566.55
49.75,18.47,578.15
5.56,26.66,2288.6
31.15,43.42,1728.15
27.23,24.94,1495.75
62.39,42.92,624.75
53.72,44.06,951.0
54.46,18.15,406.9
45.48,27.2,902.2
32.81,26.7,1335.65
52.11,28.02,686.55
39.98,31.11,1172.9
32.29,33.91,1498.05
8.06,26.32,2194.3
14.78,17.34,1779.5
6.54,44.23,2605.7
74.83,33.92,9.35
61.57,16.05,116.05
69.21,24.96,26.85
44.7,18.21,749.7
11.79,27.55,2088.35
64.8,38.97,461.4
79.37,37.85,0.0
19.08,23.44,1751.0
48.22,21.04,683.1
42.14,28.11,1037.3
47.08,18.89,680.0
63.01,18.38,112.25
53.68,36.08,792.8
53.39,40.32,887.75
44.1,41.33,1233.1
56.32,19.68,372.4
8.18,20.52,2074.1
48.22,22.07,703.7
57.7,33.49,600.3
58.72,40.66,708.0
48.87,32.25,884.55
61.57,38.57,566.45
65.41,30.59,272.45
78.74,30.87,0.0
31.56,16.97,1184.8
71.0,21.86,0.0
77.57,39.91,33.25
21.49,17.3,1543.85
32.88,29.44,1388.0
25.52,20.61,1469.0
49.18,30.16,831.9
41.76,30.5,1098.4
48.6,29.29,834.8
77.55,30.67,0.0
58.4,28.43,474.6
59.63,25.89,380.75
13.76,31.07,2089.8
34.41,26.6,1277.65
64.46,33.77,369.3
13.28,21.42,1913.6
26.13,33.98,1715.05
19.31,18.31,1640.35
60.47,35.26,538.75
78.57,32.92,0.0
23.43,37.1,1871.95
32.72,37.05,1545.8
57.27,30.63,558.15
19.61,28.82,1840.05
33.87,17.09,1106.35
23.0,34.64,1837.8
67.76,34.13,261.0
40.52,32.61,1184.0
68.94,41.58,368.7
51.84,18.25,500.6
10.74,17.56,1925.3
23.65,35.94,1841.05
54.16,38.15,817.4
30.5,34.79,1578.3
46.66,38.68,1090.5
46.23,29.03,912.55
72.12,26.74,0.0
66.21,15.29,0.0
55.09,31.81,658.05
70.82,35.64,184.1
57.15,25.87,467.15
29.5,39.59,1709.3
50.71,25.68,688.75
25.41,19.69,1454.45
57.75,40.7,742.75
12.62,32.34,2155.1
25.72,27.69,1603.6
33.43,27.79,1335.75
52.93,27.2,641.45
67.99,34.78,265.95
43.45,17.81,785.45
78.55,26.73,0.0
17.37,25.13,1844.65
56.51,21.73,406.75
32.69,24.17,1289.25
76.44,33.4,0.0
21.01,43.7,2088.65
12.83,28.29,2066.75
68.46,35.48,263.5
19.55,39.93,2064.35
27.11,19.34,1387.95
7.88,28.88,2251.8
14.1,33.56,2127.7
62.96,42.68,600.0
18.44,35.89,2022.4
47.65,37.69,1036.05
74.09,28.24,0.0
66.44,44.23,509.2
62.46,33.04,424.7
74.39,19.3,0.0
70.86,33.57,141.3
19.82,24.04,1737.1
51.06,39.58,954.5
71.2,15.87,0.0
69.95,19.66,0.0
78.02,35.42,0.0
26.83,33.07,1672.35
18.54,31.66,1934.3
9.07,22.07,2073.95
69.39,17.42,0.0
74.4,16.83,0.0
18.49,43.22,2167.25
76.74,24.69,0.0
70.8,24.69,0.0
32.75,29.61,1395.95
13.24,32.17,2130.0
41.06,20.04,913.7
55.35,42.53,863.35
54.83,29.96,630.15
34.76,40.58,1545.0
67.6,17.36,0.0
19.92,30.32,1859.2
12.69,36.05,2226.85
42.98,24.88,943.3
31.99,21.07,1251.75
65.47,22.78,114.15
47.15,26.09,821.55
44.71,39.92,1183.55
70.36,37.04,228.2
14.24,43.64,2324.4
25.47,34.83,1755.15
14.94,30.37,2034.5
12.27,30.25,2125.55
79.2,24.42,0.0
63.6,32.42,372.4
41.29,39.32,1291.25
39.92,27.25,1097.8
31.8,33.99,1516.8
56.74,17.42,312.5
34.54,38.82,1517.5
22.71,29.04,1735.95
34.96,43.74,1601.2
21.5,36.83,1934.1
58.48,32.59,555.0
30.74,37.91,1632.3
9.77,39.7,2402.05
13.2,31.8,2124.0
28.02,36.29,1695.1
47.09,44.26,1187.05
76.15,42.94,143.55
43.54,40.59,1237.9
66.5,29.67,215.9
53.59,44.77,969.75
35.78,19.57,1089.1
9.48,23.86,2095.4
50.67,34.23,861.15
55.98,38.86,767.9
8.15,41.02,2485.15
62.0,43.26,645.2
52.84,40.8,916.6
9.6,43.07,2475.4
52.97,40.78,911.65
60.24,28.29,407.4
30.61,35.3,1584.65
57.17,19.93,347.65
44.26,16.14,723.7
15.31,41.41,2242.35
37.75,24.41,1116.95
18.65,17.14,1640.05
20.28,39.55,2031.2
42.58,44.47,1349.1
27.51,42.3,1833.15
43.92,32.22,1057.2
65.21,36.39,395.45
54.53,28.62,613.85
47.84,22.93,734.2
38.65,21.1,1019.25
73.89,44.66,257.05
36.35,39.71,1471.95
36.3,27.95,1238.5
23.65,28.28,1687.85
22.33,38.75,1943.45
42.06,23.52,948.3
69.35,37.07,264.15
9.68,24.68,2104.8
33.5,27.59,1329.3
23.51,18.6,1499.15
32.71,18.96,1184.35
61.19,40.29,614.15
41.07,28.54,1083.35
23.38,37.9,1889.7
67.28,22.71,49.4
13.51,42.35,2324.15
35.14,18.3,1086.1
47.23,22.25,741.95
63.15,29.15,322.75
45.98,19.99,740.5
62.04,41.57,610.0
21.66,15.21,1496.1
59.35,19.97,272.15
19.12,42.51,2131.0
37.79,29.58,1218.95
28.41,24.93,1454.25
78.07,25.82,0.0
74.55,35.38,48.35
36.07,41.4,1515.55
12.1,32.62,2178.9
57.18,15.34,255.5
47.95,44.44,1160.55
16.75,41.55,2194.75
45.12,28.03,931.4
73.54,25.85,0.0
7.7,32.96,2339.7
59.42,44.99,770.1
62.43,24.98,264.55
10.14,16.65,1928.1
28.52,25.9,1469.8
16.66,27.21,1911.1
68.24,33.03,222.2
33.9,33.64,1436.3
8.88,39.47,2428.6
73.34,15.9,0.0
48.49,25.59,764.65
61.48,38.06,559.4
46.31,20.05,730.15
7.8,33.37,2344.4
74.47,32.01,0.0
74.59,35.85,56.35
13.64,18.19,1836.4
59.28,34.81,571.4
70.08,17.17,0.0
21.15,38.4,1977.75
62.72,19.27,140.2
19.68,41.52,2091.6
12.45,33.63,2186.85
34.97,29.57,1317.45
7.48,28.65,2261.2
24.05,17.12,1450.65
10.89,15.36,1876.05
44.8,38.24,1146.8
10.15,42.44,2443.55
24.82,15.31,1387.5
57.93,27.61,474.65
40.99,36.02,1235.75
6.48,32.8,2379.2
36.87,29.34,1246.35
79.1,19.55,0.0
5.19,18.97,2147.75
69.13,38.88,308.05
63.91,40.83,529.75
33.23,36.23,1511.55
78.31,37.02,0.0
29.76,39.61,1700.6
76.89,32.75,0.0
26.52,30.93,1640.4
40.0,24.25,1035.0
28.07,19.36,1354.75
62.03,25.92,297.35
45.74,32.7,1003.1
34.23,26.4,1279.95
66.69,39.81,412.05
74.45,27.49,0.0
57.11,34.04,631.95
64.98,26.84,212.5
71.6,21.28,0.0
46.67,30.86,933.75
63.84,33.18,379.2
29.45,28.84,1496.05
53.57,17.77,430.45
22.07,33.41,1845.75
48.59,26.83,785.95
45.37,38.59,1133.85
8.43,21.04,2075.75
11.11,26.33,2087.75
60.51,16.72,166.55
37.78,21.37,1055.1
42.38,25.48,976.3
69.49,38.94,296.65
56.38,36.54,707.5
15.17,20.38,1826.65
64.69,23.56,157.05
78.88,23.59,0.0
5.29,19.26,2150.05
53.9,32.95,722.5
33.25,36.24,1511.05
38.29,21.15,1032.85
35.11,21.61,1153.35
55.9,39.53,784.1
23.87,42.64,1967.35
68.19,22.18,6.95
42.16,17.15,817.4
49.28,31.65,858.2
40.2,21.9,981.0
43.83,41.29,1241.75
72.69,17.32,0.0
70.05,38.07,259.65
74.64,16.89,0.0
34.08,21.79,1193.0
79.54,25.9,0.0
43.37,20.12,834.45
22.27,17.59,1522.35
76.52,32.91,0.0
67.22,44.51,487.5
45.3,23.67,837.9
65.63,34.14,335.75
40.14,23.1,1007.1
11.72,18.04,1900.6
76.72,16.85,0.0
18.0,15.6,1632.0
25.8,19.42,1435.4
26.55,17.63,1373.35
5.55,32.21,2399.95
78.25,30.11,0.0
66.85,16.12,0.0
50.66,21.82,613.3
25.19,31.6,1700.35
66.25,44.39,519.05
77.92,28.12,0.0
66.14,17.28,0.0
24.93,44.97,1976.85
35.59,25.96,1223.55
12.98,15.6,1807.7
50.97,17.19,509.85
78.25,43.5,81.25
58.51,35.7,616.15
67.93,37.87,329.85
41.33,37.51,1253.65
32.42,40.15,1618.3
24.72,17.28,1430.4
5.58,38.21,2518.9
41.91,35.42,1191.55
18.71,30.05,1896.15
7.16,38.64,2472.2
45.08,40.01,1172.4
8.64,15.94,1966.4
19.5,21.88,1705.1
49.39,29.88,818.95
56.69,28.29,531.65
19.77,37.44,2006.85
49.97,40.03,1001.65
40.91,39.92,1316.55
70.28,28.11,52.4
71.77,39.68,231.65
13.53,32.59,2128.25
36.92,37.13,1400.4
60.89,27.9,376.85
69.68,20.93,0.0
62.31,17.91,127.35
69.32,27.56,75.0
68.02,42.36,416.5
31.91,28.47,1402.55
20.74,44.15,2107.1
52.6,15.17,412.4
38.51,30.26,1207.35
44.47,21.56,824.75
28.25,41.53,1791.85
58.25,33.14,574.05
14.55,42.71,2294.95
6.66,28.64,2289.7
34.73,36.15,1457.45
15.78,40.71,2211.9
74.7,36.16,58.7
63.55,41.1,547.75
46.19,16.69,667.15
46.01,33.59,1011.45
15.33,35.36,2120.65
6.86,16.73,2044.5
52.23,37.29,867.75
52.03,34.62,821.35
53.54,27.62,628.5
54.12,23.93,534.4
77.29,23.84,0.0
16.85,40.02,2160.65
5.81,43.11,2608.85
31.15,18.83,1236.35
41.46,42.31,1345.1
63.74,34.24,403.9
73.23,24.85,0.0
72.14,26.15,0.0
17.2,22.15,1791.0
16.53,36.76,2106.65
5.12,30.94,2389.6
25.05,43.89,1951.05
6.81,26.5,2241.65
46.65,41.0,1137.25
50.54,17.65,534.1
70.32,40.52,299.2
79.97,33.17,0.0
72.56,32.88,68.0
41.76,25.85,1005.4
6.38,20.91,2144.9
69.52,33.69,190.6
75.49,37.39,55.65
17.37,38.69,2115.85
27.17,18.55,1370.05
48.86,31.29,865.7
75.52,16.19,0.0
33.68,34.38,1458.8
11.37,32.43,2200.65
48.35,19.31,643.95
60.0,25.36,357.2
71.6,37.56,195.2
33.64,41.08,1594.2
5.33,15.87,2080.85
50.1,36.23,921.1
69.29,40.29,330.65
26.63,43.23,1882.55
9.01,31.29,2260.45
10.54,18.51,1951.3
29.66,23.64,1384.7
60.34,16.49,167.9
56.28,25.3,486.2
15.43,25.07,1911.35
27.1,37.34,1748.3
18.16,37.26,2059.6
79.15,38.05,0.0
10.73,33.81,2250.65
32.0,25.89,1347.8
71.35,25.59,0.0
53.54,24.12,558.5
47.19,15.16,601.55
54.73,38.25,799.45
20.83,43.27,2086.35
30.14,43.08,1756.7
35.64,31.41,1330.8
31.59,24.28,1329.95
13.21,30.35,2094.65
25.5,32.43,1706.1
38.8,41.18,1415.6
18.26,17.94,1669.7
10.69,35.19,2279.65
32.72,24.27,1290.2
77.43,43.52,110.35
12.75,27.63,2056.35
68.14,18.59,0.0
22.66,44.19,2040.7
47.72,18.78,655.4
19.75,42.49,2108.55
32.74,30.08,1405.7
50.47,33.49,853.35
35.18,41.65,1551.7
31.34,16.92,1191.5
13.51,17.36,1824.35
65.91,30.1,245.15
28.24,30.42,1570.0
39.12,30.06,1182.0
39.64,39.31,1348.8
72.36,31.66,50.6
48.3,19.97,658.9
55.84,18.7,369.6
10.9,43.17,2431.9
65.71,37.11,392.35
11.89,22.07,1975.25
41.29,39.55,1295.85
51.81,44.1,1018.65
54.5,39.54,833.3
45.27,36.01,1085.75
43.32,40.6,1245.8
58.33,22.61,360.65
38.71,34.52,1285.55
42.66,29.76,1052.1
11.75,24.07,2020.15
23.71,28.43,1688.75
18.12,21.02,1736.2
24.31,28.65,1672.15
14.91,27.44,1976.95
59.55,22.4,313.75
71.51,22.8,0.0
60.99,41.66,648.55
72.69,30.25,10.85
36.54,43.7,1545.1
48.0,35.01,970.2
65.26,17.8,21.9
41.76,26.08,1010.0
68.72,20.58,0.0
30.15,44.82,1791.15
56.42,36.46,704.5
26.57,25.81,1536.25
60.21,32.75,497.65
32.18,22.26,1268.9
59.65,24.02,342.65
58.48,18.69,277.0
52.68,19.61,498.4
78.65,16.94,0.0
27.37,22.54,1442.85
34.55,26.27,1266.15
7.31,24.83,2190.75
39.25,15.36,883.45
44.92,37.89,1135.6
20.86,33.86,1897.1
35.72,18.56,1071.0
12.03,39.92,2327.35
65.62,31.13,275.9
29.31,34.71,1618.35
58.36,36.72,641.8
6.77,36.05,2434.05
77.21,32.9,0.0
46.39,44.38,1213.95
37.28,42.7,1499.2
63.77,16.65,51.05
63.89,43.84,590.65
50.38,36.48,916.3
27.84,37.32,1722.0
79.27,39.14,0.0
20.44,31.16,1857.8
58.61,29.6,490.65
27.12,38.22,1765.2
40.26,34.6,1232.9
10.15,39.08,2376.35
13.93,26.21,1986.65
22.91,26.28,1673.75
35.44,21.06,1130.8
27.65,39.85,1779.25
41.97,19.61,873.25
73.38,26.87,0.0
12.13,18.74,1900.25
11.04,31.19,2187.4
62.45,31.26,389.45
39.25,28.87,1153.65
76.24,29.05,0.0
40.28,37.54,1291.0
76.35,28.96,0.0
41.76,36.01,1208.6
26.89,17.78,1364.45
56.5,24.13,455.1
12.19,28.13,2085.95
56.83,43.47,830.35
68.1,34.84,263.3
10.66,34.23,2261.5
33.3,43.93,1663.1
11.53,18.69,1920.25
16.33,23.02,1838.85
63.08,29.56,333.4
30.82,18.13,1233.9
19.32,19.17,1657.2
33.16,15.12,1091.8
63.02,20.94,163.1
46.16,41.56,1165.6
15.14,26.25,1945.1
62.91,16.94,86.95
61.14,39.53,600.7
30.76,22.67,1326.8
32.36,39.09,1599.2
60.98,44.48,705.3
6.46,17.24,2068.7
51.05,28.68,736.85
72.33,35.68,132.05
16.61,25.35,1875.65
64.05,41.57,539.65
14.02,40.81,2275.5
14.95,22.25,1871.75
18.68,23.05,1757.2
41.75,23.8,964.75
15.08,20.9,1840.2
16.91,41.2,2182.15
23.47,27.62,1680.95
15.05,39.45,2212.25
40.2,20.58,954.6
26.74,30.77,1629.5
22.6,18.3,1525.0
19.46,29.26,1854.1
31.27,24.79,1351.35
30.38,28.49,1456.5
